date;country;state;confirmed
2020-05-20;United Kingdom;Turks and Caicos Islands;12.0
2020-05-21;Australia;Australian Capital Territory;107.0
2020-05-21;Australia;New South Wales;3084.0
2020-05-21;Australia;Northern Territory;29.0
2020-05-21;Australia;Queensland;1058.0
2020-05-21;Australia;South Australia;439.0
2020-05-21;Australia;Tasmania;228.0
2020-05-21;Australia;Victoria;1593.0
2020-05-21;Australia;Western Australia;557.0
2020-05-21;Canada;Alberta;6768.0
2020-05-21;Canada;British Columbia;2479.0
2020-05-21;Canada;Diamond Princess;1.0
2020-05-21;Canada;Grand Princess;13.0
2020-05-21;Canada;Manitoba;290.0
2020-05-21;Canada;New Brunswick;121.0
2020-05-21;Canada;Newfoundland and Labrador;260.0
2020-05-21;Canada;Northwest Territories;5.0
2020-05-21;Canada;Nova Scotia;1046.0
2020-05-21;Canada;Ontario;25595.0
2020-05-21;Canada;Prince Edward Island;27.0
2020-05-21;Canada;Quebec;45504.0
2020-05-21;Canada;Saskatchewan;622.0
2020-05-21;Canada;Yukon;11.0
2020-05-21;China;Anhui;991.0
2020-05-21;China;Beijing;593.0
2020-05-21;China;Chongqing;579.0
2020-05-21;China;Fujian;356.0
2020-05-21;China;Gansu;139.0
2020-05-21;China;Guangdong;1590.0
2020-05-21;China;Guangxi;254.0
2020-05-21;China;Guizhou;147.0
2020-05-21;China;Hainan;169.0
2020-05-21;China;Hebei;328.0
2020-05-21;China;Heilongjiang;945.0
2020-05-21;China;Henan;1276.0
2020-05-21;China;Hong Kong;1055.0
2020-05-21;China;Hubei;68135.0
2020-05-21;China;Hunan;1019.0
2020-05-21;China;Inner Mongolia;216.0
2020-05-21;China;Jiangsu;653.0
2020-05-21;China;Jiangxi;937.0
2020-05-21;China;Jilin;151.0
2020-05-21;China;Liaoning;149.0
2020-05-21;China;Macau;45.0
2020-05-21;China;Ningxia;75.0
2020-05-21;China;Qinghai;18.0
2020-05-21;China;Shaanxi;308.0
2020-05-21;China;Shandong;788.0
2020-05-21;China;Shanghai;666.0
2020-05-21;China;Shanxi;198.0
2020-05-21;China;Sichuan;561.0
2020-05-21;China;Tianjin;192.0
2020-05-21;China;Tibet;1.0
2020-05-21;China;Xinjiang;76.0
2020-05-21;China;Yunnan;185.0
2020-05-21;China;Zhejiang;1268.0
2020-05-21;Denmark;Faroe Islands;187.0
2020-05-21;Denmark;Greenland;11.0
2020-05-21;France;French Guiana;249.0
2020-05-21;France;French Polynesia;60.0
2020-05-21;France;Guadeloupe;155.0
2020-05-21;France;Martinique;192.0
2020-05-21;France;Mayotte;1475.0
2020-05-21;France;New Caledonia;18.0
2020-05-21;France;Reunion;449.0
2020-05-21;France;Saint Barthelemy;6.0
2020-05-21;France;Saint Pierre and Miquelon;1.0
2020-05-21;France;St Martin;40.0
2020-05-21;Netherlands;Aruba;101.0
2020-05-21;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-21;Netherlands;Curacao;16.0
2020-05-21;Netherlands;Sint Maarten;77.0
2020-05-21;United Kingdom;Anguilla;3.0
2020-05-21;United Kingdom;Bermuda;125.0
2020-05-21;United Kingdom;British Virgin Islands;8.0
2020-05-21;United Kingdom;Cayman Islands;121.0
2020-05-21;United Kingdom;Channel Islands;558.0
2020-05-21;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-21;United Kingdom;Gibraltar;151.0
2020-05-21;United Kingdom;Isle of Man;336.0
2020-05-21;United Kingdom;Montserrat;11.0
2020-05-21;United Kingdom;Turks and Caicos Islands;12.0
2020-05-22;Australia;Australian Capital Territory;107.0
2020-05-22;Australia;New South Wales;3086.0
2020-05-22;Australia;Northern Territory;29.0
2020-05-22;Australia;Queensland;1060.0
2020-05-22;Australia;South Australia;439.0
2020-05-22;Australia;Tasmania;228.0
2020-05-22;Australia;Victoria;1593.0
2020-05-22;Australia;Western Australia;557.0
2020-05-22;Canada;Alberta;6800.0
2020-05-22;Canada;British Columbia;2507.0
2020-05-22;Canada;Diamond Princess;1.0
2020-05-22;Canada;Grand Princess;13.0
2020-05-22;Canada;Manitoba;292.0
2020-05-22;Canada;New Brunswick;121.0
2020-05-22;Canada;Newfoundland and Labrador;260.0
2020-05-22;Canada;Northwest Territories;5.0
2020-05-22;Canada;Nova Scotia;1048.0
2020-05-22;Canada;Ontario;26085.0
2020-05-22;Canada;Prince Edward Island;27.0
2020-05-22;Canada;Quebec;46150.0
2020-05-22;Canada;Saskatchewan;627.0
2020-05-22;Canada;Yukon;11.0
2020-05-22;China;Anhui;991.0
2020-05-22;China;Beijing;593.0
2020-05-22;China;Chongqing;579.0
2020-05-22;China;Fujian;356.0
2020-05-22;China;Gansu;139.0
2020-05-22;China;Guangdong;1591.0
2020-05-22;China;Guangxi;254.0
2020-05-22;China;Guizhou;147.0
2020-05-22;China;Hainan;169.0
2020-05-22;China;Hebei;328.0
2020-05-22;China;Heilongjiang;945.0
2020-05-22;China;Henan;1276.0
2020-05-22;China;Hong Kong;1065.0
2020-05-22;China;Hubei;68135.0
2020-05-22;China;Hunan;1019.0
2020-05-22;China;Inner Mongolia;217.0
2020-05-22;China;Jiangsu;653.0
2020-05-22;China;Jiangxi;937.0
2020-05-22;China;Jilin;154.0
2020-05-22;China;Liaoning;149.0
2020-05-22;China;Macau;45.0
2020-05-22;China;Ningxia;75.0
2020-05-22;China;Qinghai;18.0
2020-05-22;China;Shaanxi;308.0
2020-05-22;China;Shandong;788.0
2020-05-22;China;Shanghai;667.0
2020-05-22;China;Shanxi;198.0
2020-05-22;China;Sichuan;563.0
2020-05-22;China;Tianjin;192.0
2020-05-22;China;Tibet;1.0
2020-05-22;China;Xinjiang;76.0
2020-05-22;China;Yunnan;185.0
2020-05-22;China;Zhejiang;1268.0
2020-05-22;Denmark;Faroe Islands;187.0
2020-05-22;Denmark;Greenland;11.0
2020-05-22;France;French Guiana;261.0
2020-05-22;France;French Polynesia;60.0
2020-05-22;France;Guadeloupe;156.0
2020-05-22;France;Martinique;197.0
2020-05-22;France;Mayotte;1521.0
2020-05-22;France;New Caledonia;18.0
2020-05-22;France;Reunion;449.0
2020-05-22;France;Saint Barthelemy;6.0
2020-05-22;France;Saint Pierre and Miquelon;1.0
2020-05-22;France;St Martin;40.0
2020-05-22;Netherlands;Aruba;101.0
2020-05-22;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-22;Netherlands;Curacao;16.0
2020-05-22;Netherlands;Sint Maarten;77.0
2020-05-22;United Kingdom;Anguilla;3.0
2020-05-22;United Kingdom;Bermuda;128.0
2020-05-22;United Kingdom;British Virgin Islands;8.0
2020-05-22;United Kingdom;Cayman Islands;129.0
2020-05-22;United Kingdom;Channel Islands;558.0
2020-05-22;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-22;United Kingdom;Gibraltar;151.0
2020-05-22;United Kingdom;Isle of Man;336.0
2020-05-22;United Kingdom;Montserrat;11.0
2020-05-22;United Kingdom;Turks and Caicos Islands;12.0
2020-05-23;Australia;Australian Capital Territory;107.0
2020-05-23;Australia;New South Wales;3087.0
2020-05-23;Australia;Northern Territory;29.0
2020-05-23;Australia;Queensland;1061.0
2020-05-23;Australia;South Australia;439.0
2020-05-23;Australia;Tasmania;228.0
2020-05-23;Australia;Victoria;1603.0
2020-05-23;Australia;Western Australia;560.0
2020-05-23;Canada;Alberta;6818.0
2020-05-23;Canada;British Columbia;2517.0
2020-05-23;Canada;Diamond Princess;1.0
2020-05-23;Canada;Grand Princess;13.0
2020-05-23;Canada;Manitoba;292.0
2020-05-23;Canada;New Brunswick;121.0
2020-05-23;Canada;Newfoundland and Labrador;260.0
2020-05-23;Canada;Northwest Territories;5.0
2020-05-23;Canada;Nova Scotia;1049.0
2020-05-23;Canada;Ontario;26560.0
2020-05-23;Canada;Prince Edward Island;27.0
2020-05-23;Canada;Quebec;46847.0
2020-05-23;Canada;Saskatchewan;630.0
2020-05-23;Canada;Yukon;11.0
2020-05-23;China;Anhui;991.0
2020-05-23;China;Beijing;593.0
2020-05-23;China;Chongqing;579.0
2020-05-23;China;Fujian;356.0
2020-05-23;China;Gansu;139.0
2020-05-23;China;Guangdong;1592.0
2020-05-23;China;Guangxi;254.0
2020-05-23;China;Guizhou;147.0
2020-05-23;China;Hainan;169.0
2020-05-23;China;Hebei;328.0
2020-05-23;China;Heilongjiang;945.0
2020-05-23;China;Henan;1276.0
2020-05-23;China;Hong Kong;1065.0
2020-05-23;China;Hubei;68135.0
2020-05-23;China;Hunan;1019.0
2020-05-23;China;Inner Mongolia;217.0
2020-05-23;China;Jiangsu;653.0
2020-05-23;China;Jiangxi;937.0
2020-05-23;China;Jilin;155.0
2020-05-23;China;Liaoning;149.0
2020-05-23;China;Macau;45.0
2020-05-23;China;Ningxia;75.0
2020-05-23;China;Qinghai;18.0
2020-05-23;China;Shaanxi;308.0
2020-05-23;China;Shandong;788.0
2020-05-23;China;Shanghai;668.0
2020-05-23;China;Shanxi;198.0
2020-05-23;China;Sichuan;563.0
2020-05-23;China;Tianjin;192.0
2020-05-23;China;Tibet;1.0
2020-05-23;China;Xinjiang;76.0
2020-05-23;China;Yunnan;185.0
2020-05-23;China;Zhejiang;1268.0
2020-05-23;Denmark;Faroe Islands;187.0
2020-05-23;Denmark;Greenland;11.0
2020-05-23;France;French Guiana;279.0
2020-05-23;France;French Polynesia;60.0
2020-05-23;France;Guadeloupe;156.0
2020-05-23;France;Martinique;197.0
2020-05-23;France;Mayotte;1521.0
2020-05-23;France;New Caledonia;18.0
2020-05-23;France;Reunion;452.0
2020-05-23;France;Saint Barthelemy;6.0
2020-05-23;France;Saint Pierre and Miquelon;1.0
2020-05-23;France;St Martin;40.0
2020-05-23;Netherlands;Aruba;101.0
2020-05-23;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-23;Netherlands;Curacao;17.0
2020-05-23;Netherlands;Sint Maarten;77.0
2020-05-23;United Kingdom;Anguilla;3.0
2020-05-23;United Kingdom;Bermuda;128.0
2020-05-23;United Kingdom;British Virgin Islands;8.0
2020-05-23;United Kingdom;Cayman Islands;129.0
2020-05-23;United Kingdom;Channel Islands;558.0
2020-05-23;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-23;United Kingdom;Gibraltar;152.0
2020-05-23;United Kingdom;Isle of Man;336.0
2020-05-23;United Kingdom;Montserrat;11.0
2020-05-23;United Kingdom;Turks and Caicos Islands;12.0
2020-05-24;Australia;Australian Capital Territory;107.0
2020-05-24;Australia;New South Wales;3090.0
2020-05-24;Australia;Northern Territory;29.0
2020-05-24;Australia;Queensland;1056.0
2020-05-24;Australia;South Australia;439.0
2020-05-24;Australia;Tasmania;228.0
2020-05-24;Australia;Victoria;1605.0
2020-05-24;Australia;Western Australia;560.0
2020-05-24;Canada;Alberta;6860.0
2020-05-24;Canada;British Columbia;2517.0
2020-05-24;Canada;Diamond Princess;1.0
2020-05-24;Canada;Grand Princess;13.0
2020-05-24;Canada;Manitoba;292.0
2020-05-24;Canada;New Brunswick;121.0
2020-05-24;Canada;Newfoundland and Labrador;260.0
2020-05-24;Canada;Northwest Territories;5.0
2020-05-24;Canada;Nova Scotia;1050.0
2020-05-24;Canada;Ontario;26897.0
2020-05-24;Canada;Prince Edward Island;27.0
2020-05-24;Canada;Quebec;47420.0
2020-05-24;Canada;Saskatchewan;632.0
2020-05-24;Canada;Yukon;11.0
2020-05-24;China;Anhui;991.0
2020-05-24;China;Beijing;593.0
2020-05-24;China;Chongqing;579.0
2020-05-24;China;Fujian;356.0
2020-05-24;China;Gansu;139.0
2020-05-24;China;Guangdong;1592.0
2020-05-24;China;Guangxi;254.0
2020-05-24;China;Guizhou;147.0
2020-05-24;China;Hainan;169.0
2020-05-24;China;Hebei;328.0
2020-05-24;China;Heilongjiang;945.0
2020-05-24;China;Henan;1276.0
2020-05-24;China;Hong Kong;1065.0
2020-05-24;China;Hubei;68135.0
2020-05-24;China;Hunan;1019.0
2020-05-24;China;Inner Mongolia;227.0
2020-05-24;China;Jiangsu;653.0
2020-05-24;China;Jiangxi;937.0
2020-05-24;China;Jilin;155.0
2020-05-24;China;Liaoning;149.0
2020-05-24;China;Macau;45.0
2020-05-24;China;Ningxia;75.0
2020-05-24;China;Qinghai;18.0
2020-05-24;China;Shaanxi;308.0
2020-05-24;China;Shandong;788.0
2020-05-24;China;Shanghai;668.0
2020-05-24;China;Shanxi;198.0
2020-05-24;China;Sichuan;564.0
2020-05-24;China;Tianjin;192.0
2020-05-24;China;Tibet;1.0
2020-05-24;China;Xinjiang;76.0
2020-05-24;China;Yunnan;185.0
2020-05-24;China;Zhejiang;1268.0
2020-05-24;Denmark;Faroe Islands;187.0
2020-05-24;Denmark;Greenland;12.0
2020-05-24;France;French Guiana;328.0
2020-05-24;France;French Polynesia;60.0
2020-05-24;France;Guadeloupe;161.0
2020-05-24;France;Martinique;197.0
2020-05-24;France;Mayotte;1587.0
2020-05-24;France;New Caledonia;18.0
2020-05-24;France;Reunion;452.0
2020-05-24;France;Saint Barthelemy;6.0
2020-05-24;France;Saint Pierre and Miquelon;1.0
2020-05-24;France;St Martin;40.0
2020-05-24;Netherlands;Aruba;101.0
2020-05-24;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-24;Netherlands;Curacao;17.0
2020-05-24;Netherlands;Sint Maarten;77.0
2020-05-24;United Kingdom;Anguilla;3.0
2020-05-24;United Kingdom;Bermuda;133.0
2020-05-24;United Kingdom;British Virgin Islands;8.0
2020-05-24;United Kingdom;Cayman Islands;129.0
2020-05-24;United Kingdom;Channel Islands;558.0
2020-05-24;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-24;United Kingdom;Gibraltar;154.0
2020-05-24;United Kingdom;Isle of Man;336.0
2020-05-24;United Kingdom;Montserrat;11.0
2020-05-24;United Kingdom;Turks and Caicos Islands;12.0
2020-05-25;Australia;Australian Capital Territory;107.0
2020-05-25;Australia;New South Wales;3092.0
2020-05-25;Australia;Northern Territory;29.0
2020-05-25;Australia;Queensland;1057.0
2020-05-25;Australia;South Australia;439.0
2020-05-25;Australia;Tasmania;228.0
2020-05-25;Australia;Victoria;1610.0
2020-05-25;Australia;Western Australia;564.0
2020-05-25;Canada;Alberta;6879.0
2020-05-25;Canada;British Columbia;2530.0
2020-05-25;Canada;Diamond Princess;1.0
2020-05-25;Canada;Grand Princess;13.0
2020-05-25;Canada;Manitoba;292.0
2020-05-25;Canada;New Brunswick;121.0
2020-05-25;Canada;Newfoundland and Labrador;260.0
2020-05-25;Canada;Northwest Territories;5.0
2020-05-25;Canada;Nova Scotia;1051.0
2020-05-25;Canada;Ontario;27302.0
2020-05-25;Canada;Prince Edward Island;27.0
2020-05-25;Canada;Quebec;47993.0
2020-05-25;Canada;Saskatchewan;634.0
2020-05-25;Canada;Yukon;11.0
2020-05-25;China;Anhui;991.0
2020-05-25;China;Beijing;593.0
2020-05-25;China;Chongqing;579.0
2020-05-25;China;Fujian;357.0
2020-05-25;China;Gansu;139.0
2020-05-25;China;Guangdong;1592.0
2020-05-25;China;Guangxi;254.0
2020-05-25;China;Guizhou;147.0
2020-05-25;China;Hainan;169.0
2020-05-25;China;Hebei;328.0
2020-05-25;China;Heilongjiang;945.0
2020-05-25;China;Henan;1276.0
2020-05-25;China;Hong Kong;1065.0
2020-05-25;China;Hubei;68135.0
2020-05-25;China;Hunan;1019.0
2020-05-25;China;Inner Mongolia;232.0
2020-05-25;China;Jiangsu;653.0
2020-05-25;China;Jiangxi;937.0
2020-05-25;China;Jilin;155.0
2020-05-25;China;Liaoning;149.0
2020-05-25;China;Macau;45.0
2020-05-25;China;Ningxia;75.0
2020-05-25;China;Qinghai;18.0
2020-05-25;China;Shaanxi;308.0
2020-05-25;China;Shandong;788.0
2020-05-25;China;Shanghai;669.0
2020-05-25;China;Shanxi;198.0
2020-05-25;China;Sichuan;564.0
2020-05-25;China;Tianjin;192.0
2020-05-25;China;Tibet;1.0
2020-05-25;China;Xinjiang;76.0
2020-05-25;China;Yunnan;185.0
2020-05-25;China;Zhejiang;1268.0
2020-05-25;Denmark;Faroe Islands;187.0
2020-05-25;Denmark;Greenland;12.0
2020-05-25;France;French Guiana;353.0
2020-05-25;France;French Polynesia;60.0
2020-05-25;France;Guadeloupe;161.0
2020-05-25;France;Martinique;197.0
2020-05-25;France;Mayotte;1609.0
2020-05-25;France;New Caledonia;18.0
2020-05-25;France;Reunion;456.0
2020-05-25;France;Saint Barthelemy;6.0
2020-05-25;France;Saint Pierre and Miquelon;1.0
2020-05-25;France;St Martin;40.0
2020-05-25;Netherlands;Aruba;101.0
2020-05-25;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-25;Netherlands;Curacao;18.0
2020-05-25;Netherlands;Sint Maarten;77.0
2020-05-25;United Kingdom;Anguilla;3.0
2020-05-25;United Kingdom;Bermuda;133.0
2020-05-25;United Kingdom;British Virgin Islands;8.0
2020-05-25;United Kingdom;Cayman Islands;134.0
2020-05-25;United Kingdom;Channel Islands;559.0
2020-05-25;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-25;United Kingdom;Gibraltar;154.0
2020-05-25;United Kingdom;Isle of Man;336.0
2020-05-25;United Kingdom;Montserrat;11.0
2020-05-25;United Kingdom;Turks and Caicos Islands;12.0
2020-05-26;Australia;Australian Capital Territory;107.0
2020-05-26;Australia;New South Wales;3089.0
2020-05-26;Australia;Northern Territory;29.0
2020-05-26;Australia;Queensland;1058.0
2020-05-26;Australia;South Australia;440.0
2020-05-26;Australia;Tasmania;228.0
2020-05-26;Australia;Victoria;1618.0
2020-05-26;Australia;Western Australia;570.0
2020-05-26;Canada;Alberta;6901.0
2020-05-26;Canada;British Columbia;2541.0
2020-05-26;Canada;Diamond Princess;1.0
2020-05-26;Canada;Grand Princess;13.0
2020-05-26;Canada;Manitoba;292.0
2020-05-26;Canada;New Brunswick;122.0
2020-05-26;Canada;Newfoundland and Labrador;260.0
2020-05-26;Canada;Northwest Territories;5.0
2020-05-26;Canada;Nova Scotia;1052.0
2020-05-26;Canada;Ontario;27624.0
2020-05-26;Canada;Prince Edward Island;27.0
2020-05-26;Canada;Quebec;48607.0
2020-05-26;Canada;Saskatchewan;634.0
2020-05-26;Canada;Yukon;11.0
2020-05-26;China;Anhui;991.0
2020-05-26;China;Beijing;593.0
2020-05-26;China;Chongqing;579.0
2020-05-26;China;Fujian;357.0
2020-05-26;China;Gansu;139.0
2020-05-26;China;Guangdong;1592.0
2020-05-26;China;Guangxi;254.0
2020-05-26;China;Guizhou;147.0
2020-05-26;China;Hainan;169.0
2020-05-26;China;Hebei;328.0
2020-05-26;China;Heilongjiang;945.0
2020-05-26;China;Henan;1276.0
2020-05-26;China;Hong Kong;1065.0
2020-05-26;China;Hubei;68135.0
2020-05-26;China;Hunan;1019.0
2020-05-26;China;Inner Mongolia;232.0
2020-05-26;China;Jiangsu;653.0
2020-05-26;China;Jiangxi;937.0
2020-05-26;China;Jilin;155.0
2020-05-26;China;Liaoning;149.0
2020-05-26;China;Macau;45.0
2020-05-26;China;Ningxia;75.0
2020-05-26;China;Qinghai;18.0
2020-05-26;China;Shaanxi;308.0
2020-05-26;China;Shandong;788.0
2020-05-26;China;Shanghai;670.0
2020-05-26;China;Shanxi;198.0
2020-05-26;China;Sichuan;564.0
2020-05-26;China;Tianjin;192.0
2020-05-26;China;Tibet;1.0
2020-05-26;China;Xinjiang;76.0
2020-05-26;China;Yunnan;185.0
2020-05-26;China;Zhejiang;1268.0
2020-05-26;Denmark;Faroe Islands;187.0
2020-05-26;Denmark;Greenland;12.0
2020-05-26;France;French Guiana;384.0
2020-05-26;France;French Polynesia;60.0
2020-05-26;France;Guadeloupe;161.0
2020-05-26;France;Martinique;197.0
2020-05-26;France;Mayotte;1634.0
2020-05-26;France;New Caledonia;18.0
2020-05-26;France;Reunion;459.0
2020-05-26;France;Saint Barthelemy;6.0
2020-05-26;France;Saint Pierre and Miquelon;1.0
2020-05-26;France;St Martin;40.0
2020-05-26;Netherlands;Aruba;101.0
2020-05-26;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-26;Netherlands;Curacao;18.0
2020-05-26;Netherlands;Sint Maarten;77.0
2020-05-26;United Kingdom;Anguilla;3.0
2020-05-26;United Kingdom;Bermuda;139.0
2020-05-26;United Kingdom;British Virgin Islands;8.0
2020-05-26;United Kingdom;Cayman Islands;137.0
2020-05-26;United Kingdom;Channel Islands;559.0
2020-05-26;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-26;United Kingdom;Gibraltar;154.0
2020-05-26;United Kingdom;Isle of Man;336.0
2020-05-26;United Kingdom;Montserrat;11.0
2020-05-26;United Kingdom;Turks and Caicos Islands;12.0
2020-05-27;Australia;Australian Capital Territory;107.0
2020-05-27;Australia;New South Wales;3090.0
2020-05-27;Australia;Northern Territory;29.0
2020-05-27;Australia;Queensland;1058.0
2020-05-27;Australia;South Australia;440.0
2020-05-27;Australia;Tasmania;228.0
2020-05-27;Australia;Victoria;1628.0
2020-05-27;Australia;Western Australia;570.0
2020-05-27;Canada;Alberta;6926.0
2020-05-27;Canada;British Columbia;2550.0
2020-05-27;Canada;Diamond Princess;1.0
2020-05-27;Canada;Grand Princess;13.0
2020-05-27;Canada;Manitoba;292.0
2020-05-27;Canada;New Brunswick;123.0
2020-05-27;Canada;Newfoundland and Labrador;260.0
2020-05-27;Canada;Northwest Territories;5.0
2020-05-27;Canada;Nova Scotia;1053.0
2020-05-27;Canada;Ontario;27943.0
2020-05-27;Canada;Prince Edward Island;27.0
2020-05-27;Canada;Quebec;49148.0
2020-05-27;Canada;Saskatchewan;637.0
2020-05-27;Canada;Yukon;11.0
2020-05-27;China;Anhui;991.0
2020-05-27;China;Beijing;593.0
2020-05-27;China;Chongqing;579.0
2020-05-27;China;Fujian;358.0
2020-05-27;China;Gansu;139.0
2020-05-27;China;Guangdong;1592.0
2020-05-27;China;Guangxi;254.0
2020-05-27;China;Guizhou;147.0
2020-05-27;China;Hainan;169.0
2020-05-27;China;Hebei;328.0
2020-05-27;China;Heilongjiang;945.0
2020-05-27;China;Henan;1276.0
2020-05-27;China;Hong Kong;1066.0
2020-05-27;China;Hubei;68135.0
2020-05-27;China;Hunan;1019.0
2020-05-27;China;Inner Mongolia;232.0
2020-05-27;China;Jiangsu;653.0
2020-05-27;China;Jiangxi;937.0
2020-05-27;China;Jilin;155.0
2020-05-27;China;Liaoning;149.0
2020-05-27;China;Macau;45.0
2020-05-27;China;Ningxia;75.0
2020-05-27;China;Qinghai;18.0
2020-05-27;China;Shaanxi;308.0
2020-05-27;China;Shandong;788.0
2020-05-27;China;Shanghai;671.0
2020-05-27;China;Shanxi;198.0
2020-05-27;China;Sichuan;564.0
2020-05-27;China;Tianjin;192.0
2020-05-27;China;Tibet;1.0
2020-05-27;China;Xinjiang;76.0
2020-05-27;China;Yunnan;185.0
2020-05-27;China;Zhejiang;1268.0
2020-05-27;Denmark;Faroe Islands;187.0
2020-05-27;Denmark;Greenland;13.0
2020-05-27;France;French Guiana;406.0
2020-05-27;France;French Polynesia;60.0
2020-05-27;France;Guadeloupe;161.0
2020-05-27;France;Martinique;197.0
2020-05-27;France;Mayotte;1645.0
2020-05-27;France;New Caledonia;18.0
2020-05-27;France;Reunion;460.0
2020-05-27;France;Saint Barthelemy;6.0
2020-05-27;France;Saint Pierre and Miquelon;1.0
2020-05-27;France;St Martin;40.0
2020-05-27;Netherlands;Aruba;101.0
2020-05-27;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-27;Netherlands;Curacao;18.0
2020-05-27;Netherlands;Sint Maarten;77.0
2020-05-27;United Kingdom;Anguilla;3.0
2020-05-27;United Kingdom;Bermuda;139.0
2020-05-27;United Kingdom;British Virgin Islands;8.0
2020-05-27;United Kingdom;Cayman Islands;140.0
2020-05-27;United Kingdom;Channel Islands;560.0
2020-05-27;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-27;United Kingdom;Gibraltar;157.0
2020-05-27;United Kingdom;Isle of Man;336.0
2020-05-27;United Kingdom;Montserrat;11.0
2020-05-27;United Kingdom;Turks and Caicos Islands;12.0
2020-05-28;Australia;Australian Capital Territory;107.0
2020-05-28;Australia;New South Wales;3092.0
2020-05-28;Australia;Northern Territory;29.0
2020-05-28;Australia;Queensland;1058.0
2020-05-28;Australia;South Australia;440.0
2020-05-28;Australia;Tasmania;228.0
2020-05-28;Australia;Victoria;1634.0
2020-05-28;Australia;Western Australia;577.0
2020-05-28;Canada;Alberta;6955.0
2020-05-28;Canada;British Columbia;2558.0
2020-05-28;Canada;Diamond Princess;1.0
2020-05-28;Canada;Grand Princess;13.0
2020-05-28;Canada;Manitoba;294.0
2020-05-28;Canada;New Brunswick;126.0
2020-05-28;Canada;Newfoundland and Labrador;261.0
2020-05-28;Canada;Northwest Territories;5.0
2020-05-28;Canada;Nova Scotia;1055.0
2020-05-28;Canada;Ontario;28320.0
2020-05-28;Canada;Prince Edward Island;27.0
2020-05-28;Canada;Quebec;49711.0
2020-05-28;Canada;Saskatchewan;639.0
2020-05-28;Canada;Yukon;11.0
2020-05-28;China;Anhui;991.0
2020-05-28;China;Beijing;593.0
2020-05-28;China;Chongqing;579.0
2020-05-28;China;Fujian;358.0
2020-05-28;China;Gansu;139.0
2020-05-28;China;Guangdong;1592.0
2020-05-28;China;Guangxi;254.0
2020-05-28;China;Guizhou;147.0
2020-05-28;China;Hainan;169.0
2020-05-28;China;Hebei;328.0
2020-05-28;China;Heilongjiang;945.0
2020-05-28;China;Henan;1276.0
2020-05-28;China;Hong Kong;1066.0
2020-05-28;China;Hubei;68135.0
2020-05-28;China;Hunan;1019.0
2020-05-28;China;Inner Mongolia;232.0
2020-05-28;China;Jiangsu;653.0
2020-05-28;China;Jiangxi;937.0
2020-05-28;China;Jilin;155.0
2020-05-28;China;Liaoning;149.0
2020-05-28;China;Macau;45.0
2020-05-28;China;Ningxia;75.0
2020-05-28;China;Qinghai;18.0
2020-05-28;China;Shaanxi;308.0
2020-05-28;China;Shandong;788.0
2020-05-28;China;Shanghai;671.0
2020-05-28;China;Shanxi;198.0
2020-05-28;China;Sichuan;564.0
2020-05-28;China;Tianjin;192.0
2020-05-28;China;Tibet;1.0
2020-05-28;China;Xinjiang;76.0
2020-05-28;China;Yunnan;185.0
2020-05-28;China;Zhejiang;1268.0
2020-05-28;Denmark;Faroe Islands;187.0
2020-05-28;Denmark;Greenland;13.0
2020-05-28;France;French Guiana;436.0
2020-05-28;France;French Polynesia;60.0
2020-05-28;France;Guadeloupe;161.0
2020-05-28;France;Martinique;197.0
2020-05-28;France;Mayotte;1670.0
2020-05-28;France;New Caledonia;19.0
2020-05-28;France;Reunion;465.0
2020-05-28;France;Saint Barthelemy;6.0
2020-05-28;France;Saint Pierre and Miquelon;1.0
2020-05-28;France;St Martin;40.0
2020-05-28;Netherlands;Aruba;101.0
2020-05-28;Netherlands;Bonaire, Sint Eustatius and Saba;6.0
2020-05-28;Netherlands;Curacao;18.0
2020-05-28;Netherlands;Sint Maarten;77.0
2020-05-28;United Kingdom;Anguilla;3.0
2020-05-28;United Kingdom;Bermuda;140.0
2020-05-28;United Kingdom;British Virgin Islands;8.0
2020-05-28;United Kingdom;Cayman Islands;140.0
2020-05-28;United Kingdom;Channel Islands;560.0
2020-05-28;United Kingdom;Falkland Islands (Malvinas);13.0
2020-05-28;United Kingdom;Gibraltar;158.0
2020-05-28;United Kingdom;Isle of Man;336.0
2020-05-28;United Kingdom;Montserrat;11.0
2020-05-28;United Kingdom;Turks and Caicos Islands;12.0
2020-05-29;Australia;Australian Capital Territory;107.0
2020-05-29;Australia;New South Wales;3092.0
2020-05-29;Australia;Northern Territory;29.0
2020-05-29;Australia;Queensland;1058.0
